type,release_year,year_added,genre_count,desc_length,duration
1,2018,2019.0,2,127,2.0
1,2019,2019.0,1,136,1.0
0,2010,2019.0,1,145,48.0
0,1991,2018.0,1,137,28.0
0,2015,2018.0,1,146,34.0
0,1992,2018.0,1,147,61.0
0,1993,2018.0,1,148,56.0
0,1989,2018.0,1,146,81.0
0,2013,2018.0,1,148,68.0
0,2008,2018.0,1,137,58.0
0,2016,2018.0,3,131,100.0
0,1987,2018.0,1,140,50.0
0,1991,2018.0,1,149,49.0
0,1991,2018.0,1,121,71.0
0,2016,2018.0,1,119,29.0
0,2018,2018.0,3,149,108.0
0,2018,2018.0,1,141,125.0
0,2018,2018.0,3,145,100.0
0,1990,2018.0,1,128,30.0
0,1991,2018.0,1,146,30.0
0,2011,2018.0,2,139,146.0
0,2008,2018.0,2,146,127.0
0,2012,2018.0,1,147,46.0
0,2011,2018.0,1,131,57.0
1,1925,2018.0,1,150,1.0
1,2018,2018.0,3,101,1.0
0,2018,2018.0,2,145,122.0
0,2018,2018.0,3,150,312.0
1,2015,2018.0,3,139,1.0
0,2012,2018.0,3,147,109.0
1,2018,2018.0,2,136,1.0
1,2018,2018.0,3,149,1.0
0,2018,2018.0,2,141,73.0
0,2018,2018.0,3,149,96.0
1,2018,2018.0,2,139,1.0
1,2011,2018.0,3,148,1.0
1,2018,2018.0,3,141,1.0
1,2018,2018.0,3,147,1.0
1,2018,2018.0,2,146,5.0
1,2018,2018.0,3,140,1.0
1,2018,2018.0,1,150,1.0
0,2018,2018.0,3,145,105.0
0,2018,2018.0,3,148,124.0
1,2017,2018.0,3,148,1.0
1,2018,2018.0,2,150,2.0
1,2017,2018.0,3,148,1.0
1,2016,2018.0,3,149,1.0
1,2018,2018.0,3,152,1.0
1,2018,2018.0,3,146,1.0
0,2018,2018.0,1,150,105.0
1,2018,2018.0,3,144,1.0
0,2011,2018.0,2,149,78.0
0,2018,2018.0,1,143,22.0
1,2015,2018.0,2,140,2.0
0,2012,2018.0,2,145,95.0
0,2015,2018.0,2,132,82.0
0,2014,2018.0,3,144,89.0
0,2018,2018.0,3,143,90.0
1,2018,2018.0,2,148,1.0
0,2018,2018.0,3,139,85.0
0,2018,2018.0,2,151,29.0
0,2018,2018.0,3,150,137.0
1,2018,2018.0,3,144,1.0
0,2014,2018.0,2,122,27.0
1,2011,2018.0,2,150,1.0
0,2014,2018.0,2,137,112.0
0,2014,2018.0,2,141,112.0
0,2018,2018.0,1,138,153.0
0,2014,2018.0,2,147,123.0
0,2018,2018.0,2,147,90.0
1,2018,2018.0,3,145,2.0
0,2017,2018.0,3,145,84.0
0,2018,2018.0,2,136,78.0
0,2018,2018.0,2,147,79.0
0,2018,2018.0,2,151,73.0
0,2018,2018.0,2,149,83.0
0,2017,2018.0,2,150,83.0
0,2018,2018.0,3,119,145.0
1,2018,2018.0,3,140,1.0
1,2018,2018.0,3,142,1.0
0,2018,2018.0,3,151,135.0
1,2018,2018.0,1,146,1.0
1,2018,2018.0,2,148,1.0
1,2018,2018.0,3,150,1.0
1,2018,2018.0,3,149,3.0
1,2018,2018.0,1,145,8.0
1,2018,2018.0,2,150,1.0
0,2018,2018.0,1,138,35.0
0,2018,2018.0,1,150,68.0
0,2018,2018.0,2,151,96.0
1,2018,2018.0,3,151,1.0
0,2018,2018.0,3,136,110.0
0,2018,2018.0,2,149,58.0
0,2018,2018.0,3,131,105.0
1,2018,2018.0,3,131,2.0
1,2018,2018.0,2,148,1.0
0,2018,2018.0,2,147,59.0
0,2018,2018.0,1,146,28.0
0,2018,2018.0,1,149,98.0
0,2018,2018.0,1,150,63.0
1,2018,2018.0,3,141,2.0
1,2018,2018.0,3,149,1.0
0,2018,2018.0,3,150,155.0
0,2011,2018.0,3,147,122.0
0,2009,2018.0,2,146,87.0
0,2018,2018.0,2,150,73.0
0,2018,2018.0,3,149,98.0
0,2013,2018.0,3,137,130.0
0,2014,2018.0,3,137,105.0
0,2014,2018.0,3,125,110.0
0,2018,2018.0,2,148,81.0
0,2011,2018.0,3,139,115.0
0,2014,2018.0,3,150,113.0
0,2015,2018.0,3,151,146.0
1,2017,2018.0,2,147,1.0
0,2015,2018.0,2,139,118.0
0,2016,2018.0,3,148,109.0
0,2009,2018.0,3,141,117.0
0,2018,2018.0,1,150,23.0
0,2010,2018.0,3,144,95.0
0,2017,2018.0,3,148,124.0
0,2017,2018.0,2,147,90.0
0,2013,2018.0,2,134,96.0
0,2008,2018.0,2,134,96.0
1,2018,2018.0,3,143,1.0
0,2018,2018.0,3,143,93.0
0,2018,2018.0,1,146,30.0
1,2018,2018.0,1,149,1.0
0,2018,2018.0,2,142,82.0
0,2018,2018.0,3,150,127.0
1,2018,2018.0,3,150,1.0
0,2018,2018.0,3,121,114.0
0,2018,2018.0,3,140,119.0
1,2018,2018.0,1,147,2.0
0,2018,2018.0,3,151,101.0
0,2018,2018.0,3,147,96.0
1,2018,2018.0,2,150,1.0
1,2015,2018.0,1,151,1.0
0,2018,2018.0,1,144,44.0
1,2018,2018.0,3,144,3.0
1,2018,2018.0,3,147,1.0
1,2018,2018.0,3,141,2.0
1,2018,2018.0,2,146,2.0
0,2018,2018.0,2,143,104.0
0,2018,2018.0,2,151,91.0
1,2018,2018.0,1,144,1.0
1,2017,2018.0,2,148,1.0
0,2018,2018.0,2,150,91.0
0,2018,2018.0,2,148,114.0
0,2018,2018.0,3,146,91.0
1,2018,2018.0,1,145,1.0
0,2018,2018.0,1,151,64.0
0,2007,2018.0,1,148,89.0
1,2017,2018.0,3,142,1.0
1,2016,2018.0,2,135,1.0
1,2016,2018.0,3,132,1.0
0,2018,2018.0,3,151,95.0
0,2018,2018.0,3,132,94.0
1,2018,2018.0,2,121,2.0
0,2018,2018.0,2,151,133.0
0,2018,2018.0,3,140,102.0
1,2018,2018.0,3,148,1.0
0,2018,2018.0,3,145,122.0
1,2017,2018.0,2,150,1.0
0,2017,2018.0,3,129,86.0
0,2018,2018.0,3,150,111.0
0,2018,2018.0,2,150,111.0
0,2015,2018.0,2,145,136.0
0,2018,2018.0,3,148,121.0
0,2018,2018.0,2,150,119.0
0,2017,2018.0,2,145,115.0
0,2018,2018.0,2,150,128.0
0,2018,2018.0,1,152,92.0
1,2018,2018.0,3,140,1.0
1,2017,2018.0,3,149,1.0
0,2009,2018.0,3,148,99.0
0,2017,2018.0,2,149,106.0
1,2018,2018.0,2,143,1.0
0,2018,2018.0,2,145,122.0
1,2018,2018.0,2,142,1.0
1,2018,2018.0,3,146,1.0
1,2018,2018.0,2,151,2.0
1,2018,2018.0,1,150,1.0
1,2017,2018.0,3,149,1.0
1,2017,2018.0,2,144,1.0
0,2018,2018.0,2,152,129.0
0,2018,2018.0,1,152,90.0
1,2003,2018.0,2,148,7.0
0,2018,2018.0,3,135,116.0
1,2018,2018.0,1,130,1.0
0,2018,2018.0,2,140,59.0
0,2018,2018.0,2,149,95.0
0,2018,2018.0,3,151,122.0
0,2018,2018.0,1,150,98.0
0,2009,2018.0,3,143,117.0
0,2008,2018.0,2,136,95.0
0,2015,2018.0,3,140,146.0
0,2013,2018.0,2,139,136.0
0,2011,2018.0,3,142,91.0
0,2018,2018.0,3,137,123.0
0,2012,2018.0,3,141,144.0
0,2010,2018.0,3,145,121.0
0,2018,2018.0,2,144,91.0
0,2006,2018.0,3,134,158.0
1,2015,2018.0,2,146,2.0
0,2007,2018.0,3,146,157.0
0,2009,2018.0,3,148,124.0
0,2010,2018.0,2,146,106.0
0,2018,2018.0,2,146,92.0
0,2017,2018.0,1,147,80.0
1,2018,2018.0,1,132,3.0
0,2015,2018.0,3,148,126.0
0,2013,2018.0,3,139,129.0
0,2012,2018.0,2,150,133.0
0,2007,2018.0,3,122,109.0
0,2012,2018.0,2,145,143.0
0,2013,2018.0,3,134,140.0
0,2012,2018.0,3,128,150.0
0,2013,2018.0,3,145,128.0
0,2013,2018.0,3,148,120.0
0,2012,2018.0,3,147,154.0
0,2006,2018.0,1,146,45.0
0,2015,2018.0,3,150,132.0
0,2007,2018.0,3,149,126.0
0,2013,2018.0,1,140,95.0
0,2008,2018.0,2,131,135.0
0,2014,2018.0,3,131,139.0
0,2011,2018.0,2,143,131.0
0,2008,2018.0,3,148,118.0
0,2010,2018.0,3,121,129.0
0,2014,2018.0,3,127,131.0
0,2013,2018.0,3,145,146.0
0,2013,2018.0,3,149,123.0
0,2014,2018.0,3,145,141.0
0,2015,2018.0,1,130,93.0
1,2012,2018.0,2,149,1.0
0,2017,2018.0,2,142,91.0
0,2016,2018.0,3,148,106.0
0,2008,2018.0,3,150,131.0
0,2014,2018.0,3,144,95.0
0,2011,2018.0,2,136,104.0
0,2018,2018.0,3,151,126.0
0,2015,2018.0,2,151,118.0
1,2018,2018.0,2,150,2.0
0,2006,2018.0,2,120,94.0
0,2018,2018.0,3,149,100.0
0,2018,2018.0,2,144,126.0
0,2018,2018.0,3,142,90.0
0,2018,2018.0,3,101,87.0
0,2018,2018.0,1,147,97.0
1,2018,2018.0,3,106,1.0
0,2018,2018.0,3,145,115.0
1,2009,2018.0,2,145,1.0
1,2017,2018.0,1,137,2.0
0,2018,2018.0,1,150,93.0
0,2015,2018.0,3,145,138.0
0,2018,2018.0,1,139,74.0
1,2018,2018.0,3,148,1.0
0,2018,2018.0,2,141,102.0
1,2017,2018.0,1,145,3.0
0,2018,2018.0,3,149,104.0
1,2018,2018.0,3,146,1.0
1,2017,2018.0,3,127,1.0
1,2018,2018.0,2,139,1.0
0,2018,2018.0,1,151,51.0
0,2018,2018.0,1,148,50.0
0,2018,2018.0,2,143,86.0
0,2018,2018.0,3,147,140.0
1,2018,2018.0,2,148,2.0
1,2018,2018.0,2,147,3.0
0,2013,2018.0,2,150,122.0
0,2018,2018.0,1,152,23.0
1,2017,2018.0,3,151,4.0
0,2016,2018.0,2,145,95.0
0,2018,2018.0,2,122,121.0
1,2018,2018.0,3,133,1.0
0,2018,2018.0,3,149,131.0
1,2012,2018.0,2,137,2.0
1,2018,2018.0,3,146,5.0
0,2018,2018.0,1,132,63.0
0,2017,2018.0,2,149,150.0
0,2018,2018.0,2,150,159.0
1,2018,2018.0,3,147,1.0
0,2018,2018.0,3,153,131.0
0,2018,2018.0,3,134,130.0
1,2018,2018.0,2,147,2.0
0,2018,2018.0,3,148,99.0
0,2018,2018.0,2,151,86.0
1,2018,2018.0,1,152,1.0
0,2018,2018.0,2,148,106.0
0,2018,2018.0,2,144,57.0
1,2018,2018.0,2,148,1.0
1,2018,2018.0,3,150,1.0
0,2018,2018.0,2,144,97.0
1,2018,2018.0,3,140,1.0
1,2018,2018.0,1,150,1.0
0,2018,2018.0,2,149,144.0
1,2018,2018.0,3,152,1.0
0,2018,2018.0,3,136,110.0
0,2018,2018.0,1,139,57.0
0,2018,2018.0,3,152,119.0
1,2017,2018.0,1,127,4.0
0,2018,2018.0,1,146,94.0
1,2018,2018.0,1,128,1.0
1,2018,2018.0,1,149,1.0
1,2018,2018.0,2,113,1.0
0,2018,2018.0,2,148,89.0
0,2018,2018.0,3,146,124.0
0,2018,2018.0,1,147,25.0
1,2018,2018.0,3,145,1.0
1,2018,2018.0,3,149,1.0
0,2017,2018.0,2,139,121.0
0,2017,2018.0,1,134,88.0
0,2017,2018.0,1,147,111.0
0,2012,2018.0,2,149,81.0
0,2018,2018.0,1,148,64.0
1,2014,2018.0,3,124,1.0
0,2008,2018.0,1,129,55.0
0,2014,2018.0,1,151,137.0
0,2000,2018.0,2,128,56.0
0,1998,2018.0,2,119,58.0
0,1982,2018.0,1,145,80.0
0,2014,2018.0,1,149,94.0
1,2009,2018.0,2,139,1.0
1,1972,2018.0,2,148,1.0
1,1974,2018.0,3,147,4.0
0,1979,2018.0,3,150,94.0
1,2005,2018.0,2,140,1.0
0,1989,2018.0,1,139,72.0
0,2013,2018.0,1,141,60.0
0,2016,2018.0,3,140,140.0
0,2017,2018.0,1,139,91.0
0,2009,2018.0,2,136,97.0
0,2014,2018.0,3,124,146.0
0,2016,2018.0,3,120,118.0
0,2009,2018.0,2,147,128.0
0,2009,2018.0,3,146,137.0
0,2014,2018.0,3,146,145.0
0,2017,2018.0,2,148,141.0
0,2012,2018.0,3,131,106.0
0,2018,2018.0,3,132,135.0
0,2013,2018.0,3,133,137.0
0,2014,2018.0,3,149,129.0
0,2009,2018.0,2,144,99.0
1,2018,2018.0,2,106,1.0
0,2017,2018.0,3,149,155.0
0,2014,2018.0,3,132,142.0
0,2008,2018.0,3,149,214.0
0,2015,2018.0,3,140,137.0
0,2009,2018.0,3,140,128.0
0,2018,2018.0,3,144,151.0
0,2014,2018.0,3,147,121.0
0,2009,2018.0,3,142,101.0
0,2008,2018.0,3,147,145.0
0,2009,2018.0,2,143,147.0
0,2016,2018.0,2,139,90.0
0,2012,2018.0,3,146,129.0
0,2005,2018.0,3,150,129.0
0,2017,2018.0,3,126,136.0
0,2016,2018.0,2,150,117.0
0,2012,2018.0,2,125,150.0
0,2011,2018.0,2,142,134.0
0,2011,2018.0,3,135,100.0
0,2018,2018.0,1,135,44.0
0,2018,2018.0,1,152,44.0
0,2009,2018.0,3,141,111.0
0,2014,2018.0,3,133,147.0
0,2013,2018.0,3,120,115.0
0,2013,2018.0,3,150,121.0
0,2016,2018.0,3,150,103.0
0,2016,2018.0,3,125,73.0
0,2015,2018.0,2,136,129.0
0,2014,2018.0,3,143,102.0
0,2013,2018.0,3,148,122.0
0,2008,2018.0,3,129,155.0
0,2013,2018.0,3,146,139.0
0,2015,2018.0,3,148,131.0
0,2017,2018.0,3,141,127.0
1,2016,2018.0,1,131,1.0
0,2012,2018.0,3,149,156.0
0,2018,2018.0,2,149,91.0
0,2013,2018.0,3,141,132.0
1,2018,2018.0,3,147,1.0
0,2016,2018.0,3,133,130.0
0,2010,2018.0,3,150,137.0
0,2012,2018.0,3,134,156.0
0,2009,2018.0,3,145,132.0
0,2010,2018.0,2,145,119.0
0,2015,2018.0,3,144,140.0
0,2016,2018.0,3,136,126.0
0,2012,2018.0,2,149,107.0
0,2018,2018.0,3,141,111.0
0,2018,2018.0,3,146,130.0
0,2018,2018.0,2,146,126.0
0,2018,2018.0,1,137,24.0
1,2018,2018.0,3,146,1.0
1,2018,2018.0,1,110,2.0
1,2018,2018.0,2,148,3.0
0,2018,2018.0,2,150,108.0
0,2018,2018.0,2,151,117.0
0,2018,2018.0,3,131,101.0
1,2018,2018.0,3,135,1.0
1,2018,2018.0,2,133,1.0
1,2018,2018.0,3,150,1.0
0,2018,2018.0,2,154,124.0
0,2018,2018.0,1,148,63.0
1,2018,2018.0,3,121,1.0
1,2014,2018.0,2,148,1.0
1,2016,2018.0,1,149,1.0
1,2017,2018.0,3,146,1.0
1,2018,2018.0,3,150,2.0
1,2018,2018.0,3,133,1.0
1,2018,2018.0,3,153,2.0
1,2018,2018.0,2,141,1.0
1,2018,2018.0,1,129,1.0
0,2018,2018.0,3,150,114.0
0,2018,2018.0,3,145,98.0
1,2018,2018.0,3,151,1.0
0,2018,2018.0,1,151,100.0
1,2018,2018.0,3,147,1.0
0,2018,2018.0,2,150,100.0
1,2018,2018.0,2,124,1.0
1,2018,2018.0,3,148,1.0
0,2018,2018.0,2,144,123.0
1,2004,2018.0,2,138,2.0
1,2013,2018.0,1,140,1.0
1,2016,2018.0,1,126,1.0
0,2018,2018.0,1,150,77.0
1,2018,2018.0,1,142,1.0
1,2018,2018.0,3,149,2.0
0,2018,2018.0,3,153,106.0
0,2018,2018.0,2,147,106.0
1,2018,2018.0,1,148,2.0
0,2018,2018.0,3,149,102.0
0,2014,2018.0,3,131,146.0
0,2018,2018.0,1,150,96.0
1,2018,2018.0,3,151,1.0
1,2018,2018.0,3,137,3.0
1,2018,2018.0,3,123,1.0
0,2017,2018.0,3,142,104.0
0,2018,2018.0,3,150,109.0
0,2018,2018.0,3,127,110.0
0,2017,2018.0,3,127,110.0
0,2018,2018.0,3,138,101.0
1,2018,2018.0,3,148,1.0
0,2017,2018.0,3,145,94.0
1,2017,2018.0,3,150,1.0
1,2018,2018.0,3,110,1.0
1,2018,2018.0,2,106,2.0
0,2018,2018.0,3,148,101.0
1,2018,2018.0,1,150,3.0
1,2018,2018.0,2,142,3.0
1,2017,2018.0,3,145,1.0
0,2017,2018.0,2,144,141.0
0,2017,2018.0,3,127,120.0
0,2017,2018.0,2,146,140.0
1,2018,2018.0,1,127,1.0
0,2012,2018.0,1,147,50.0
0,2018,2018.0,1,145,57.0
1,2018,2018.0,3,150,1.0
0,1998,2018.0,1,126,31.0
1,2018,2018.0,3,144,1.0
0,2018,2018.0,2,147,90.0
1,2018,2018.0,3,148,1.0
0,2017,2018.0,3,149,110.0
0,2017,2018.0,3,148,162.0
0,2017,2018.0,3,150,139.0
0,2018,2018.0,3,144,130.0
0,2017,2018.0,3,151,145.0
0,2018,2018.0,1,118,33.0
1,2018,2018.0,1,151,1.0
0,2017,2018.0,3,146,114.0
0,2018,2018.0,3,144,100.0
0,2018,2018.0,1,147,54.0
0,2018,2018.0,3,139,150.0
0,2015,2018.0,3,145,105.0
1,2018,2018.0,3,126,1.0
1,2018,2018.0,3,131,1.0
1,2018,2018.0,1,124,1.0
0,2018,2018.0,2,142,124.0
0,2018,2018.0,1,149,95.0
0,2018,2018.0,2,147,12.0
0,2018,2018.0,3,147,104.0
1,2018,2018.0,3,150,5.0
1,2018,2018.0,3,137,1.0
1,2018,2018.0,3,145,1.0
0,2014,2018.0,3,149,143.0
0,2016,2018.0,2,142,127.0
0,2018,2018.0,3,148,100.0
0,2018,2018.0,3,146,74.0
1,2018,2018.0,3,147,1.0
1,2018,2018.0,1,145,3.0
0,2018,2018.0,2,134,104.0
0,2011,2018.0,3,149,148.0
0,2011,2018.0,3,147,127.0
0,2008,2018.0,2,135,158.0
0,2016,2018.0,3,119,124.0
0,2000,2018.0,3,128,163.0
0,2010,2018.0,2,148,121.0
0,2014,2018.0,3,125,154.0
0,2014,2018.0,3,149,127.0
0,2010,2018.0,3,147,128.0
0,2012,2018.0,3,146,98.0
0,2009,2018.0,3,143,109.0
0,2016,2018.0,3,139,168.0
0,2010,2018.0,3,146,162.0
0,2006,2018.0,2,140,159.0
0,2012,2018.0,3,150,137.0
0,2015,2018.0,3,144,133.0
0,2012,2018.0,3,149,127.0
0,2011,2018.0,3,148,131.0
0,2005,2018.0,3,149,90.0
1,2018,2018.0,2,112,1.0
0,2018,2018.0,1,136,88.0
0,2017,2018.0,3,129,87.0
1,2018,2018.0,3,132,1.0
1,2018,2018.0,3,150,1.0
1,2018,2018.0,2,141,2.0
1,2018,2018.0,2,147,2.0
0,2005,2018.0,1,152,82.0
0,2012,2018.0,1,141,86.0
1,2007,2018.0,1,148,6.0
0,2017,2018.0,3,151,100.0
0,2018,2018.0,1,138,57.0
1,2018,2018.0,3,133,3.0
0,2018,2018.0,3,151,95.0
1,2018,2018.0,3,147,1.0
0,2018,2018.0,1,149,101.0
1,2018,2018.0,3,147,1.0
0,2018,2018.0,2,143,124.0
0,2018,2018.0,1,141,72.0
0,2018,2018.0,2,151,93.0
1,2018,2018.0,3,134,1.0
1,2018,2018.0,2,134,1.0
0,2018,2018.0,2,133,92.0
0,2018,2018.0,1,151,95.0
1,2018,2018.0,2,141,4.0
1,2018,2018.0,3,134,1.0
1,2018,2018.0,1,129,2.0
0,2018,2018.0,3,125,133.0
0,2018,2018.0,2,150,85.0
1,2018,2018.0,3,117,1.0
0,2018,2018.0,3,149,105.0
0,2018,2018.0,3,150,101.0
0,2018,2018.0,3,140,88.0
1,2018,2018.0,2,139,2.0
1,2018,2018.0,3,150,1.0
0,2018,2018.0,2,147,113.0
0,2018,2018.0,1,150,71.0
0,2018,2018.0,3,135,75.0
1,2017,2018.0,3,150,2.0
1,2018,2018.0,3,139,2.0
1,2018,2018.0,2,140,2.0
1,2018,2018.0,3,147,1.0
1,2018,2018.0,2,149,2.0
0,2018,2018.0,1,147,66.0
0,2018,2018.0,3,135,83.0
0,2018,2018.0,3,124,110.0
0,2018,2018.0,2,130,88.0
0,2013,2018.0,1,130,77.0
0,2012,2018.0,1,148,58.0
0,2012,2018.0,1,120,69.0
0,2012,2018.0,1,147,61.0
0,2018,2018.0,3,134,88.0
0,2006,2018.0,3,152,122.0
0,2013,2018.0,1,140,60.0
0,2003,2018.0,3,218,166.0
0,2013,2018.0,3,146,107.0
0,2018,2018.0,3,149,94.0
0,2010,2018.0,3,150,87.0
0,2018,2018.0,3,149,92.0
0,2007,2018.0,3,248,130.0
1,2017,2018.0,3,145,15.0
0,2015,2018.0,2,149,88.0
0,2010,2018.0,3,143,128.0
0,2017,2018.0,2,151,96.0
0,2018,2018.0,3,150,94.0
0,2012,2018.0,1,150,69.0
1,2017,2018.0,3,139,1.0
0,2017,2018.0,3,148,90.0
0,2018,2018.0,3,141,101.0
1,2018,2018.0,3,151,1.0
0,2018,2018.0,1,135,77.0
1,2018,2018.0,3,136,1.0
0,2018,2018.0,3,150,89.0
0,2018,2018.0,1,151,90.0
0,2018,2018.0,2,147,98.0
1,2017,2018.0,2,150,1.0
0,2018,2018.0,1,137,66.0
1,2018,2018.0,2,149,1.0
0,2014,2018.0,3,146,103.0
0,2018,2018.0,3,146,95.0
1,2018,2018.0,1,149,1.0
0,2016,2018.0,3,143,89.0
0,2018,2018.0,1,146,74.0
1,2018,2018.0,3,147,2.0
0,2018,2018.0,3,151,119.0
0,2018,2018.0,1,149,70.0
1,2018,2018.0,3,150,1.0
0,2018,2018.0,3,151,121.0
0,2018,2018.0,2,148,106.0
0,2017,2018.0,2,108,74.0
0,2018,2018.0,2,135,106.0
0,2017,2018.0,3,132,113.0
0,2017,2018.0,2,145,119.0
1,2018,2018.0,1,136,1.0
1,2018,2018.0,1,143,1.0
0,2018,2018.0,3,142,100.0
0,2018,2018.0,3,149,110.0
0,2018,2018.0,1,137,66.0
1,2018,2018.0,3,125,1.0
1,2017,2018.0,1,147,4.0
1,2008,2018.0,2,145,2.0
0,2017,2018.0,2,131,126.0
0,2017,2018.0,3,147,130.0
1,2018,2018.0,3,148,1.0
0,2018,2018.0,2,158,110.0
0,2015,2018.0,3,140,85.0
1,2019,2018.0,1,137,4.0
1,2019,2018.0,1,134,5.0
1,2018,2018.0,2,145,1.0
0,2018,2018.0,3,145,117.0
1,2018,2018.0,3,145,1.0
0,2018,2018.0,1,146,63.0
0,2018,2018.0,2,148,94.0
0,2018,2018.0,1,148,74.0
1,2018,2018.0,3,145,3.0
1,2018,2018.0,3,150,1.0
0,2018,2018.0,1,140,58.0
0,2018,2018.0,3,149,117.0
1,2018,2018.0,1,144,1.0
1,2017,2018.0,3,125,4.0
0,2007,2018.0,1,144,89.0
0,2017,2018.0,2,153,66.0
0,2018,2018.0,3,150,158.0
0,1979,2018.0,3,141,100.0
1,2009,2018.0,2,146,1.0
0,2018,2018.0,1,144,64.0
0,2017,2018.0,2,126,92.0
1,2018,2018.0,1,136,3.0
0,2018,2018.0,1,149,63.0
1,2018,2018.0,3,149,1.0
0,2018,2018.0,2,146,105.0
1,2018,2018.0,2,144,1.0
0,2018,2018.0,1,141,67.0
0,2007,2018.0,2,146,91.0
0,2018,2018.0,1,142,92.0
0,2018,2018.0,3,127,87.0
1,2018,2018.0,2,147,1.0
0,2018,2018.0,3,148,100.0
0,2018,2018.0,1,149,113.0
0,2018,2018.0,1,144,40.0
0,2018,2018.0,2,149,105.0
1,2018,2018.0,1,140,2.0
0,2018,2018.0,3,142,94.0
0,2017,2018.0,2,139,109.0
0,2017,2018.0,3,141,99.0
0,2018,2018.0,2,129,89.0
0,2017,2018.0,2,149,92.0
0,2017,2018.0,2,145,105.0
0,2017,2018.0,3,142,130.0
0,2017,2018.0,2,134,69.0
0,2018,2018.0,2,140,98.0
0,2017,2018.0,2,149,90.0
0,2018,2018.0,1,149,65.0
0,2018,2018.0,3,146,92.0
0,2015,2018.0,1,114,19.0
0,2008,2018.0,1,148,25.0
0,2015,2018.0,1,133,22.0
0,2015,2018.0,1,123,40.0
0,2014,2018.0,1,134,22.0
0,2016,2018.0,1,118,24.0
1,2016,2018.0,1,134,1.0
0,2016,2018.0,2,145,101.0
1,2017,2018.0,2,147,1.0
0,2017,2018.0,3,148,90.0
0,2017,2018.0,2,151,96.0
1,2017,2018.0,2,147,1.0
0,2017,2018.0,3,118,115.0
0,2017,2018.0,2,123,92.0
1,2018,2018.0,1,149,1.0
0,2018,2018.0,3,149,93.0
1,2016,2018.0,3,125,2.0
0,2017,2018.0,3,145,95.0
1,2016,2018.0,2,140,1.0
0,2018,2018.0,1,137,105.0
0,2018,2018.0,1,144,117.0
1,2016,2018.0,3,150,1.0
1,2016,2018.0,2,145,1.0
0,2018,2018.0,1,140,66.0
0,2017,2018.0,1,150,97.0
0,2018,2018.0,1,136,78.0
0,2018,2018.0,3,146,102.0
0,2018,2018.0,1,151,62.0
0,2018,2018.0,3,126,97.0
0,2018,2018.0,2,146,105.0
0,2018,2018.0,1,138,79.0
0,2017,2018.0,3,149,90.0
1,2017,2018.0,2,143,1.0
1,2018,2018.0,3,150,1.0
1,2018,2018.0,2,150,1.0
0,2017,2018.0,2,138,107.0
0,2018,2018.0,3,138,105.0
0,2018,2018.0,3,149,99.0
1,2018,2018.0,1,142,2.0
0,2017,2018.0,3,148,108.0
0,2018,2018.0,1,144,66.0
1,2017,2018.0,2,150,1.0
0,2018,2018.0,2,142,75.0
0,2018,2018.0,3,134,96.0
0,2017,2018.0,3,142,95.0
0,2018,2018.0,2,149,32.0
0,2018,2018.0,1,136,70.0
0,2017,2018.0,3,148,94.0
0,2018,2018.0,1,150,78.0
1,2018,2018.0,3,149,1.0
1,2017,2018.0,1,132,3.0
0,2018,2018.0,2,149,91.0
0,2018,2018.0,1,151,75.0
0,2017,2018.0,3,149,105.0
1,1993,2018.0,2,145,7.0
0,2017,2018.0,3,143,96.0
0,2009,2018.0,2,248,132.0
1,2017,2018.0,3,134,1.0
0,2012,2018.0,1,133,60.0
1,2017,2018.0,3,145,1.0
0,2004,2018.0,3,203,171.0
0,2016,2018.0,3,145,116.0
0,2007,2018.0,3,146,169.0
0,2005,2018.0,3,106,134.0
0,2000,2018.0,3,149,159.0
1,2017,2018.0,3,136,2.0
0,2017,2018.0,2,141,87.0
0,2018,2018.0,3,145,103.0
0,2018,2018.0,2,141,78.0
1,2018,2018.0,1,132,1.0
0,2018,2018.0,1,146,62.0
0,2018,2018.0,3,150,97.0
1,2018,2018.0,3,138,12.0
0,2009,2018.0,2,149,102.0
0,2006,2018.0,2,148,95.0
1,2018,2018.0,1,148,1.0
1,2018,2018.0,3,144,1.0
0,2016,2018.0,3,147,115.0
0,2018,2018.0,2,131,102.0
0,2016,2018.0,2,146,99.0
0,2018,2018.0,3,143,74.0
1,2018,2018.0,3,147,1.0
0,2018,2018.0,2,150,100.0
0,2017,2018.0,3,149,150.0
1,2018,2018.0,2,140,2.0
0,2018,2018.0,2,133,87.0
1,2018,2018.0,3,146,1.0
0,2018,2018.0,1,148,88.0
1,2018,2018.0,2,136,1.0
0,2018,2018.0,1,150,63.0
0,2016,2018.0,3,147,129.0
0,2016,2018.0,3,147,91.0
1,2016,2018.0,3,149,1.0
1,2017,2018.0,3,132,1.0
0,2017,2018.0,2,135,115.0
0,2018,2018.0,3,139,140.0
1,2017,2018.0,2,143,1.0
0,2018,2018.0,1,149,79.0
0,2018,2018.0,1,128,104.0
1,2018,2018.0,2,148,1.0
1,2018,2018.0,3,143,1.0
0,2018,2018.0,2,141,121.0
1,2018,2018.0,3,143,1.0
0,2018,2018.0,3,148,40.0
0,2017,2018.0,2,149,94.0
1,2017,2018.0,3,150,1.0
0,2018,2018.0,1,138,58.0
0,2017,2018.0,2,143,78.0
1,2018,2018.0,2,149,1.0
0,2018,2018.0,1,147,51.0
